,roundId,roundNumber,roundTimeMillis,killId,tradedByKillId,tradedForKillId,bombId,resId,playerId,assists,referencePlayerId,eventType,damageType,weapon,impact,attackingWinProbabilityBefore,attackingWinProbabilityAfter,attackingTeamId,matchId
4300,1229115,25,92970,9968330,,,,,1012,[],452,kill,weapon,Phantom,0.351473521,0.439825552,0.088352031,286,78837
4618,1229115,25,92970,9968330,,,,,1012,[],452,kill,weapon,Phantom,0.351473521,0.439825552,0.088352031,286,78838
2219,1231400,19,33758,9984571,,9984576,,,2716,"[{'assistId': 3635904, 'assistantId': 398, 'damage': 80}]",750,kill,weapon,Guardian,0.350983037,0.481090783,0.130107746,224,79016
2400,1231400,19,33758,9984571,,9984576,,,2716,"[{'assistId': 3635904, 'assistantId': 398, 'damage': 80}]",750,kill,weapon,Guardian,0.350983037,0.481090783,0.130107746,224,79017
2581,1231400,19,33758,9984571,,9984576,,,2716,"[{'assistId': 3635904, 'assistantId': 398, 'damage': 80}]",750,kill,weapon,Guardian,0.350983037,0.481090783,0.130107746,224,79018
2629,1230273,4,60750,9976564,,,,,494,[],2225,kill,weapon,Vandal,0.35085433,0.465563307,0.114708977,17,78938
2805,1230273,4,60750,9976564,,,,,494,[],2225,kill,weapon,Vandal,0.35085433,0.465563307,0.114708977,17,78939
2981,1230273,4,60750,9976564,,,,,494,[],2225,kill,weapon,Vandal,0.35085433,0.465563307,0.114708977,17,78940
4291,1229114,24,54971,9968321,,,,,814,[],269,kill,weapon,Vandal,0.349421352,0.469742105,0.120320753,305,78837
4609,1229114,24,54971,9968321,,,,,814,[],269,kill,weapon,Vandal,0.349421352,0.469742105,0.120320753,305,78838
4809,1226573,12,49537,9950105,,9950108,,,2716,"[{'assistId': 3622373, 'assistantId': 398, 'damage': 80}]",3365,kill,weapon,Vandal,0.347121326,0.284726481,0.631847808,6426,77106
5106,1226573,12,49537,9950105,,9950108,,,2716,"[{'assistId': 3622373, 'assistantId': 398, 'damage': 80}]",3365,kill,weapon,Vandal,0.347121326,0.284726481,0.631847808,6426,77107
5403,1226573,12,49537,9950105,,9950108,,,2716,"[{'assistId': 3622373, 'assistantId': 398, 'damage': 80}]",3365,kill,weapon,Vandal,0.347121326,0.284726481,0.631847808,6426,77108
3719,1229913,11,44550,9974006,,,,,4077,[],17788,kill,ability,Headhunter,0.34667319,0.201152519,0.54782571,808,78748
3934,1229913,11,44550,9974006,,,,,4077,[],17788,kill,ability,Headhunter,0.34667319,0.201152519,0.54782571,808,78749
4339,1229119,29,115030,9968361,9968358,,,,1550,[],122,kill,weapon,Phantom,0.345181599,0.306056553,0.651238152,286,78837
4657,1229119,29,115030,9968361,9968358,,,,1550,[],122,kill,weapon,Phantom,0.345181599,0.306056553,0.651238152,286,78838
2104,1231388,7,92317,9984483,,,,,10211,[],398,kill,weapon,Operator,0.343848595,0.597539332,0.253690737,6426,79016
2285,1231388,7,92317,9984483,,,,,10211,[],398,kill,weapon,Operator,0.343848595,0.597539332,0.253690737,6426,79017
2466,1231388,7,92317,9984483,,,,,10211,[],398,kill,weapon,Operator,0.343848595,0.597539332,0.253690737,6426,79018
4257,1229110,20,31773,9968298,,,,,452,[],122,kill,weapon,Phantom,0.343578252,0.468043587,0.124465335,305,78837
4575,1229110,20,31773,9968298,,,,,452,[],122,kill,weapon,Phantom,0.343578252,0.468043587,0.124465335,305,78838
2215,1231400,19,13227,9984569,,,,,2841,[],10211,kill,weapon,Vandal,0.340334423,0.62432595,0.283991527,224,79016
2396,1231400,19,13227,9984569,,,,,2841,[],10211,kill,weapon,Vandal,0.340334423,0.62432595,0.283991527,224,79017
2577,1231400,19,13227,9984569,,,,,2841,[],10211,kill,weapon,Vandal,0.340334423,0.62432595,0.283991527,224,79018
5722,1227698,15,29168,9958257,,,,,2716,[],6037,kill,weapon,Vandal,0.340090252,0.495329208,0.155238956,6344,78781
5892,1227698,15,29168,9958257,,,,,2716,[],6037,kill,weapon,Vandal,0.340090252,0.495329208,0.155238956,6344,78782
6062,1227698,15,29168,9958257,,,,,2716,[],6037,kill,weapon,Vandal,0.340090252,0.495329208,0.155238956,6344,78783
1061,1235713,2,43083,10015074,,,,,2483,[],1251,kill,ability,Shock Dart,0.338562001,0.53247823,0.193916229,286,79338
1198,1235713,2,43083,10015074,,,,,2483,[],1251,kill,ability,Shock Dart,0.338562001,0.53247823,0.193916229,286,79339
1335,1235713,2,43083,10015074,,,,,2483,[],1251,kill,ability,Shock Dart,0.338562001,0.53247823,0.193916229,286,79340
1472,1235713,2,43083,10015074,,,,,2483,[],1251,kill,ability,Shock Dart,0.338562001,0.53247823,0.193916229,286,79341
1609,1235713,2,43083,10015074,,,,,2483,[],1251,kill,ability,Shock Dart,0.338562001,0.53247823,0.193916229,286,79342
3765,1229917,15,74880,9974040,9974033,9974036,,,4075,"[{'assistId': 3631700, 'assistantId': 4072, 'damage': 52}]",2056,kill,weapon,Vandal,0.338357483,0.872534475,0.534176992,224,78748
3980,1229917,15,74880,9974040,9974033,9974036,,,4075,"[{'assistId': 3631700, 'assistantId': 4072, 'damage': 52}]",2056,kill,weapon,Vandal,0.338357483,0.872534475,0.534176992,224,78749
1788,1231281,6,80425,9983719,,,,,452,[],3043,kill,weapon,Phantom,0.338060147,0.232582363,0.57064251,286,79010
1945,1231281,6,80425,9983719,,,,,452,[],3043,kill,weapon,Phantom,0.338060147,0.232582363,0.57064251,286,79011
3778,1229919,17,33962,9974047,,,,,1690,[],4075,kill,weapon,Vandal,0.336931933,0.505224558,0.842156491,224,78748
3993,1229919,17,33962,9974047,,,,,1690,[],4075,kill,weapon,Vandal,0.336931933,0.505224558,0.842156491,224,78749
3752,1229916,14,83699,9974029,,,,,750,"[{'assistId': 3631698, 'assistantId': 1690, 'damage': 145}]",4072,kill,weapon,Sheriff,0.336715565,0.371528651,0.708244217,224,78748
3967,1229916,14,83699,9974029,,,,,750,"[{'assistId': 3631698, 'assistantId': 1690, 'damage': 145}]",4072,kill,weapon,Sheriff,0.336715565,0.371528651,0.708244217,224,78749
1070,1235714,3,66852,10015079,,,,,3211,"[{'assistId': 3647644, 'assistantId': 398, 'damage': 72}]",582,kill,weapon,Marshal,0.336670541,0.632338172,0.295667631,286,79338
1207,1235714,3,66852,10015079,,,,,3211,"[{'assistId': 3647644, 'assistantId': 398, 'damage': 72}]",582,kill,weapon,Marshal,0.336670541,0.632338172,0.295667631,286,79339
1344,1235714,3,66852,10015079,,,,,3211,"[{'assistId': 3647644, 'assistantId': 398, 'damage': 72}]",582,kill,weapon,Marshal,0.336670541,0.632338172,0.295667631,286,79340
1481,1235714,3,66852,10015079,,,,,3211,"[{'assistId': 3647644, 'assistantId': 398, 'damage': 72}]",582,kill,weapon,Marshal,0.336670541,0.632338172,0.295667631,286,79341
1618,1235714,3,66852,10015079,,,,,3211,"[{'assistId': 3647644, 'assistantId': 398, 'damage': 72}]",582,kill,weapon,Marshal,0.336670541,0.632338172,0.295667631,286,79342
4159,1229100,10,99935,9968219,,,,,1012,[],452,kill,weapon,Phantom,0.3360768,0.768222853,0.432146053,286,78837
4477,1229100,10,99935,9968219,,,,,1012,[],452,kill,weapon,Phantom,0.3360768,0.768222853,0.432146053,286,78838
218,1236862,25,94473,10023115,,,,,2841,"[{'assistId': 3650772, 'assistantId': 2716, 'damage': 110}]",2895,kill,weapon,Vandal,0.335308789,0.568058022,0.232749233,6344,79333
481,1236862,25,94473,10023115,,,,,2841,"[{'assistId': 3650772, 'assistantId': 2716, 'damage': 110}]",2895,kill,weapon,Vandal,0.335308789,0.568058022,0.232749233,6344,79334
744,1236862,25,94473,10023115,,,,,2841,"[{'assistId': 3650772, 'assistantId': 2716, 'damage': 110}]",2895,kill,weapon,Vandal,0.335308789,0.568058022,0.232749233,6344,79335
1007,1236862,25,94473,10023115,,,,,2841,"[{'assistId': 3650772, 'assistantId': 2716, 'damage': 110}]",2895,kill,weapon,Vandal,0.335308789,0.568058022,0.232749233,6344,79336
2085,1231386,5,87393,9984462,9984468,,,,2483,"[{'assistId': 3635858, 'assistantId': 2841, 'damage': 80}]",2056,kill,weapon,Vandal,0.334645317,0.287034063,0.621679379,6426,79016
2266,1231386,5,87393,9984462,9984468,,,,2483,"[{'assistId': 3635858, 'assistantId': 2841, 'damage': 80}]",2056,kill,weapon,Vandal,0.334645317,0.287034063,0.621679379,6426,79017
2447,1231386,5,87393,9984462,9984468,,,,2483,"[{'assistId': 3635858, 'assistantId': 2841, 'damage': 80}]",2056,kill,weapon,Vandal,0.334645317,0.287034063,0.621679379,6426,79018
2653,1230276,7,26298,9976590,,9976588,,,2359,[],3346,kill,weapon,Sheriff,0.332953152,0.159510272,0.492463424,17,78938
2829,1230276,7,26298,9976590,,9976588,,,2359,[],3346,kill,weapon,Sheriff,0.332953152,0.159510272,0.492463424,17,78939
3005,1230276,7,26298,9976590,,9976588,,,2359,[],3346,kill,weapon,Sheriff,0.332953152,0.159510272,0.492463424,17,78940
2124,1231390,9,28140,9984500,9984494,,,,750,[],398,kill,weapon,Vandal,0.330809052,0.561926522,0.231117471,6426,79016
2305,1231390,9,28140,9984500,9984494,,,,750,[],398,kill,weapon,Vandal,0.330809052,0.561926522,0.231117471,6426,79017
2486,1231390,9,28140,9984500,9984494,,,,750,[],398,kill,weapon,Vandal,0.330809052,0.561926522,0.231117471,6426,79018
3674,1229906,4,93604,9973967,,9973968,,,750,[],4075,kill,weapon,Guardian,0.32980083,0.32980083,0,808,78748
3889,1229906,4,93604,9973967,,9973968,,,750,[],4075,kill,weapon,Guardian,0.32980083,0.32980083,0,808,78749
5766,1227703,20,123967,9958288,,,,,2841,[],4746,kill,weapon,Phantom,0.328660601,0.940934907,0.612274306,6344,78781
5936,1227703,20,123967,9958288,,,,,2841,[],4746,kill,weapon,Phantom,0.328660601,0.940934907,0.612274306,6344,78782
6106,1227703,20,123967,9958288,,,,,2841,[],4746,kill,weapon,Phantom,0.328660601,0.940934907,0.612274306,6344,78783
1780,1231281,6,24852,9983726,,,,,1251,[],2335,kill,weapon,Phantom,0.328428519,0.431756408,0.760184927,286,79010
1937,1231281,6,24852,9983726,,,,,1251,[],2335,kill,weapon,Phantom,0.328428519,0.431756408,0.760184927,286,79011
4869,1226580,19,26237,9950150,,,,,1919,"[{'assistId': 3622384, 'assistantId': 217, 'damage': 0}]",2841,kill,ability,Hunters Fury,0.327550642,0.443785111,0.771335753,15,77106
5166,1226580,19,26237,9950150,,,,,1919,"[{'assistId': 3622384, 'assistantId': 217, 'damage': 0}]",2841,kill,ability,Hunters Fury,0.327550642,0.443785111,0.771335753,15,77107
5463,1226580,19,26237,9950150,,,,,1919,"[{'assistId': 3622384, 'assistantId': 217, 'damage': 0}]",2841,kill,ability,Hunters Fury,0.327550642,0.443785111,0.771335753,15,77108
1775,1231280,5,49071,9983717,,,,,2225,"[{'assistId': 3635553, 'assistantId': 2359, 'damage': 74}]",1251,kill,weapon,Phantom,0.327457088,0.605168782,0.277711695,286,79010
1932,1231280,5,49071,9983717,,,,,2225,"[{'assistId': 3635553, 'assistantId': 2359, 'damage': 74}]",1251,kill,weapon,Phantom,0.327457088,0.605168782,0.277711695,286,79011
4792,1226572,11,13974,9950095,,,,,3211,"[{'assistId': 3622368, 'assistantId': 398, 'damage': 0}]",1919,kill,weapon,Bulldog,0.327153687,0.312787994,0.639941681,6426,77106
5089,1226572,11,13974,9950095,,,,,3211,"[{'assistId': 3622368, 'assistantId': 398, 'damage': 0}]",1919,kill,weapon,Bulldog,0.327153687,0.312787994,0.639941681,6426,77107
5386,1226572,11,13974,9950095,,,,,3211,"[{'assistId': 3622368, 'assistantId': 398, 'damage': 0}]",1919,kill,weapon,Bulldog,0.327153687,0.312787994,0.639941681,6426,77108
2728,1230283,14,66191,9976642,9976644,9976647,,,2225,"[{'assistId': 3632710, 'assistantId': 2359, 'damage': 77}]",1802,kill,weapon,Sheriff,0.327048049,0.544176225,0.217128176,603,78938
2904,1230283,14,66191,9976642,9976644,9976647,,,2225,"[{'assistId': 3632710, 'assistantId': 2359, 'damage': 77}]",1802,kill,weapon,Sheriff,0.327048049,0.544176225,0.217128176,603,78939
3080,1230283,14,66191,9976642,9976644,9976647,,,2225,"[{'assistId': 3632710, 'assistantId': 2359, 'damage': 77}]",1802,kill,weapon,Sheriff,0.327048049,0.544176225,0.217128176,603,78940
4235,1229108,18,69886,9968278,,,,,269,"[{'assistId': 3629401, 'assistantId': 122, 'damage': 0}, {'assistId': 3629400, 'assistantId': 1012, 'damage': 0}]",814,kill,weapon,Vandal,0.324096507,0.397564467,0.721660974,305,78837
4553,1229108,18,69886,9968278,,,,,269,"[{'assistId': 3629401, 'assistantId': 122, 'damage': 0}, {'assistId': 3629400, 'assistantId': 1012, 'damage': 0}]",814,kill,weapon,Vandal,0.324096507,0.397564467,0.721660974,305,78838
2125,1231390,9,30948,9984494,,9984500,,,2716,[],750,kill,weapon,Vandal,0.323995701,0.231117471,0.555113172,6426,79016
2306,1231390,9,30948,9984494,,9984500,,,2716,[],750,kill,weapon,Vandal,0.323995701,0.231117471,0.555113172,6426,79017
2487,1231390,9,30948,9984494,,9984500,,,2716,[],750,kill,weapon,Vandal,0.323995701,0.231117471,0.555113172,6426,79018
5655,1227690,7,113131,9958204,,,,,6037,[],2716,kill,weapon,Vandal,0.323257395,0.333964809,0.010707414,6426,78781
5825,1227690,7,113131,9958204,,,,,6037,[],2716,kill,weapon,Vandal,0.323257395,0.333964809,0.010707414,6426,78782
5995,1227690,7,113131,9958204,,,,,6037,[],2716,kill,weapon,Vandal,0.323257395,0.333964809,0.010707414,6426,78783
37,1236841,4,55265,10022986,,,,,2895,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211,kill,weapon,Vandal,0.323007016,0.105485457,0.428492473,6344,79333
300,1236841,4,55265,10022986,,,,,2895,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211,kill,weapon,Vandal,0.323007016,0.105485457,0.428492473,6344,79334
563,1236841,4,55265,10022986,,,,,2895,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211,kill,weapon,Vandal,0.323007016,0.105485457,0.428492473,6344,79335
826,1236841,4,55265,10022986,,,,,2895,"[{'assistId': 3650739, 'assistantId': 4748, 'damage': 50}]",3211,kill,weapon,Vandal,0.323007016,0.105485457,0.428492473,6344,79336
4836,1226576,15,92012,9950128,,,,,3365,[],2841,kill,weapon,Vandal,0.322060296,0.343756395,0.665816691,15,77106
5133,1226576,15,92012,9950128,,,,,3365,[],2841,kill,weapon,Vandal,0.322060296,0.343756395,0.665816691,15,77107
5430,1226576,15,92012,9950128,,,,,3365,[],2841,kill,weapon,Vandal,0.322060296,0.343756395,0.665816691,15,77108
2613,1230272,3,43653,9976556,9976561,,,,494,[],2335,kill,weapon,Bulldog,0.321895975,0.709178551,0.387282575,17,78938
2789,1230272,3,43653,9976556,9976561,,,,494,[],2335,kill,weapon,Bulldog,0.321895975,0.709178551,0.387282575,17,78939
2965,1230272,3,43653,9976556,9976561,,,,494,[],2335,kill,weapon,Bulldog,0.321895975,0.709178551,0.387282575,17,78940
1784,1231281,6,47078,9983723,,,,,2225,[],814,kill,weapon,Phantom,0.321891028,0.547135057,0.225244029,286,79010
1941,1231281,6,47078,9983723,,,,,2225,[],814,kill,weapon,Phantom,0.321891028,0.547135057,0.225244029,286,79011
4242,1229109,19,42420,9968287,,,,,452,[],269,kill,weapon,Sheriff,0.320011137,0.610214635,0.290203498,305,78837
4560,1229109,19,42420,9968287,,,,,452,[],269,kill,weapon,Sheriff,0.320011137,0.610214635,0.290203498,305,78838
2103,1231388,7,82350,9984481,,,,,2483,"[{'assistId': 3635867, 'assistantId': 398, 'damage': 0}]",750,kill,weapon,Vandal,0.31873729,0.414857671,0.733594961,6426,79016
2284,1231388,7,82350,9984481,,,,,2483,"[{'assistId': 3635867, 'assistantId': 398, 'damage': 0}]",750,kill,weapon,Vandal,0.31873729,0.414857671,0.733594961,6426,79017
2465,1231388,7,82350,9984481,,,,,2483,"[{'assistId': 3635867, 'assistantId': 398, 'damage': 0}]",750,kill,weapon,Vandal,0.31873729,0.414857671,0.733594961,6426,79018
5652,1227690,7,103779,9958201,9958203,,,,2294,[],2483,kill,weapon,Phantom,0.31870546,0.676949244,0.358243784,6426,78781
5822,1227690,7,103779,9958201,9958203,,,,2294,[],2483,kill,weapon,Phantom,0.31870546,0.676949244,0.358243784,6426,78782
5992,1227690,7,103779,9958201,9958203,,,,2294,[],2483,kill,weapon,Phantom,0.31870546,0.676949244,0.358243784,6426,78783
4253,1229110,20,18906,9968291,,9968290,,,763,"[{'assistId': 3629411, 'assistantId': 2354, 'damage': 100}]",814,kill,weapon,Bulldog,0.318041398,0.402429073,0.720470471,305,78837
4571,1229110,20,18906,9968291,,9968290,,,763,"[{'assistId': 3629411, 'assistantId': 2354, 'damage': 100}]",814,kill,weapon,Bulldog,0.318041398,0.402429073,0.720470471,305,78838
1773,1231280,5,41489,9983712,,,,,582,[],2335,kill,weapon,Phantom,0.317962034,0.535403497,0.853365532,286,79010
1930,1231280,5,41489,9983712,,,,,582,[],2335,kill,weapon,Phantom,0.317962034,0.535403497,0.853365532,286,79011
4248,1229109,19,60546,9968289,,9968284,,,1251,"[{'assistId': 3629407, 'assistantId': 452, 'damage': 61}, {'assistId': 3629409, 'assistantId': 814, 'damage': 35}, {'assistId': 3629408, 'assistantId': 582, 'damage': 0}]",2354,kill,ability,Bladestorm,0.317513553,0.324381589,0.006868037,305,78837
4566,1229109,19,60546,9968289,,9968284,,,1251,"[{'assistId': 3629407, 'assistantId': 452, 'damage': 61}, {'assistId': 3629409, 'assistantId': 814, 'damage': 35}, {'assistId': 3629408, 'assistantId': 582, 'damage': 0}]",2354,kill,ability,Bladestorm,0.317513553,0.324381589,0.006868037,305,78838
1181,1235728,17,61500,,,,942072,,1251,[],,defuse,,,0.316882592,0.316882592,0,6426,79338
1318,1235728,17,61500,,,,942072,,1251,[],,defuse,,,0.316882592,0.316882592,0,6426,79339
1455,1235728,17,61500,,,,942072,,1251,[],,defuse,,,0.316882592,0.316882592,0,6426,79340
1592,1235728,17,61500,,,,942072,,1251,[],,defuse,,,0.316882592,0.316882592,0,6426,79341
1729,1235728,17,61500,,,,942072,,1251,[],,defuse,,,0.316882592,0.316882592,0,6426,79342
3237,1230202,14,28140,9976070,,,,,2423,[],2937,kill,ability,Headhunter,0.316234554,0.484470722,0.800705276,1264,78840
3410,1230202,14,28140,9976070,,,,,2423,[],2937,kill,ability,Headhunter,0.316234554,0.484470722,0.800705276,1264,78841
3583,1230202,14,28140,9976070,,,,,2423,[],2937,kill,ability,Headhunter,0.316234554,0.484470722,0.800705276,1264,78842
1820,1231285,10,31250,9983753,,9983749,,,2359,[],452,kill,weapon,Vandal,0.316216606,0.824618978,0.508402372,286,79010
1977,1231285,10,31250,9983753,,9983749,,,2359,[],452,kill,weapon,Vandal,0.316216606,0.824618978,0.508402372,286,79011
1832,1231286,11,72439,9983756,,9983761,,,582,[],1256,kill,weapon,Vandal,0.315403938,0.474952484,0.790356421,286,79010
1989,1231286,11,72439,9983756,,9983761,,,582,[],1256,kill,weapon,Vandal,0.315403938,0.474952484,0.790356421,286,79011
4259,1229110,20,93224,9968294,,,,,1012,"[{'assistId': 3629413, 'assistantId': 122, 'damage': 105}]",452,kill,weapon,Phantom,0.314981557,0.303939174,0.618920731,305,78837
4577,1229110,20,93224,9968294,,,,,1012,"[{'assistId': 3629413, 'assistantId': 122, 'damage': 105}]",452,kill,weapon,Phantom,0.314981557,0.303939174,0.618920731,305,78838
4211,1229106,16,39985,9968256,,,,,1550,"[{'assistId': 3629389, 'assistantId': 814, 'damage': 55}]",122,kill,ability,Headhunter,0.314165845,0.820201988,0.506036143,305,78837
4529,1229106,16,39985,9968256,,,,,1550,"[{'assistId': 3629389, 'assistantId': 814, 'damage': 55}]",122,kill,ability,Headhunter,0.314165845,0.820201988,0.506036143,305,78838
4308,1229116,26,51942,9968334,,,,,814,[],1012,kill,weapon,Vandal,0.313917606,0.501611346,0.18769374,305,78837
4626,1229116,26,51942,9968334,,,,,814,[],1012,kill,weapon,Vandal,0.313917606,0.501611346,0.18769374,305,78838
4203,1229105,15,32784,9968251,,,,,2354,"[{'assistId': 3629386, 'assistantId': 763, 'damage': 88}]",1550,kill,weapon,Bulldog,0.31373041,0.470880628,0.784611038,305,78837
4521,1229105,15,32784,9968251,,,,,2354,"[{'assistId': 3629386, 'assistantId': 763, 'damage': 88}]",1550,kill,weapon,Bulldog,0.31373041,0.470880628,0.784611038,305,78838
2074,1231385,4,65060,9984459,,,,,10211,[],2716,kill,weapon,Operator,0.313504807,0.313504807,0,6426,79016
2255,1231385,4,65060,9984459,,,,,10211,[],2716,kill,weapon,Operator,0.313504807,0.313504807,0,6426,79017
2436,1231385,4,65060,9984459,,,,,10211,[],2716,kill,weapon,Operator,0.313504807,0.313504807,0,6426,79018
4135,1229097,7,51142,9968197,,,,,452,[],269,kill,weapon,Vandal,0.313409039,0.244703835,0.558112874,286,78837
4453,1229097,7,51142,9968197,,,,,452,[],269,kill,weapon,Vandal,0.313409039,0.244703835,0.558112874,286,78838
4285,1229114,24,13947,9968324,,,,,269,[],1550,kill,weapon,Vandal,0.312412016,0.413274719,0.725686735,305,78837
4603,1229114,24,13947,9968324,,,,,269,[],1550,kill,weapon,Vandal,0.312412016,0.413274719,0.725686735,305,78838
4357,1229121,31,107957,9968371,,,,,582,[],122,kill,weapon,Vandal,0.311407953,0.621672925,0.933080877,286,78837
4675,1229121,31,107957,9968371,,,,,582,[],122,kill,weapon,Vandal,0.311407953,0.621672925,0.933080877,286,78838
5765,1227703,20,111742,9958296,,,,,4746,[],2483,kill,weapon,Vandal,0.311218801,0.598285019,0.909503819,6344,78781
5935,1227703,20,111742,9958296,,,,,4746,[],2483,kill,weapon,Vandal,0.311218801,0.598285019,0.909503819,6344,78782
6105,1227703,20,111742,9958296,,,,,4746,[],2483,kill,weapon,Vandal,0.311218801,0.598285019,0.909503819,6344,78783
4947,1226589,28,88923,9950206,,,,,217,"[{'assistId': 3622403, 'assistantId': 3365, 'damage': 10}]",3211,kill,weapon,Vandal,0.309514791,0.344794173,0.654308964,15,77106
